Date,Open,High,Low,Close,Adj Close,Volume
2022-06-21,5.180000,5.470000,5.120000,5.140000,5.140000,5844000
2022-06-22,5.010000,5.320000,4.940000,4.990000,4.990000,4738900
2022-06-23,5.020000,5.130000,4.840000,5.120000,5.120000,3056700
2022-06-24,5.130000,5.320000,5.090000,5.110000,5.110000,18820700
2022-06-27,5.210000,5.280000,4.810000,4.830000,4.830000,3395500
2022-06-28,4.910000,5.080000,4.665000,4.690000,4.690000,2874700
2022-06-29,4.700000,4.700000,4.420000,4.460000,4.460000,3166200
2022-06-30,4.420000,4.480000,4.215000,4.380000,4.380000,3177100
2022-07-01,4.380000,4.490000,4.300000,4.390000,4.390000,2211500
2022-07-05,4.320000,4.550000,4.220000,4.550000,4.550000,2319200
2022-07-06,4.520000,4.650000,4.455000,4.610000,4.610000,2414000
2022-07-07,4.680000,5.060000,4.510000,5.050000,5.050000,2772300
2022-07-08,4.890000,5.120000,4.815000,5.070000,5.070000,2286300
2022-07-11,4.960000,4.995000,4.610000,4.610000,4.610000,2197500
2022-07-12,4.640000,4.779000,4.460000,4.470000,4.470000,2144900
2022-07-13,4.330000,4.530000,4.290000,4.430000,4.430000,1950200
2022-07-14,4.430000,4.480000,4.310000,4.390000,4.390000,1965500
2022-07-15,4.480000,4.530000,4.340000,4.530000,4.530000,1910100
2022-07-18,4.630000,4.770000,4.560000,4.590000,4.590000,2542100
2022-07-19,4.690000,4.870000,4.600000,4.730000,4.730000,2264900
2022-07-20,4.770000,5.220000,4.760000,5.120000,5.120000,3309200
2022-07-21,5.060000,5.260000,4.980000,5.260000,5.260000,2389600
2022-07-22,5.210000,5.230000,4.785000,4.880000,4.880000,2083000
2022-07-25,4.930000,5.009000,4.830000,4.940000,4.940000,1535200
2022-07-26,4.890000,4.910000,4.670000,4.720000,4.720000,2001000
2022-07-27,4.840000,5.145000,4.760000,5.100000,5.100000,1607800
2022-07-28,5.090000,5.290000,5.010000,5.290000,5.290000,2223100
2022-07-29,5.190000,5.410000,5.140000,5.400000,5.400000,1921300
2022-08-01,5.410000,5.440000,5.190000,5.250000,5.250000,2756200
2022-08-02,5.170000,5.610000,5.150000,5.510000,5.510000,2105300
2022-08-03,5.610000,5.930000,5.580000,5.900000,5.900000,3126700
2022-08-04,6.030000,6.280000,5.950000,6.200000,6.200000,3978200
2022-08-05,6.180000,6.435000,6.060000,6.420000,6.420000,4247800
2022-08-08,6.520000,6.650000,6.110000,6.130000,6.130000,3667400
2022-08-09,6.010000,6.030000,5.610000,5.720000,5.720000,3070400
2022-08-10,6.040000,6.400000,5.980000,6.330000,6.330000,4736100
2022-08-11,6.460000,6.560000,6.055000,6.070000,6.070000,2952000
2022-08-12,6.290000,6.290000,5.980000,6.210000,6.210000,3073500
2022-08-15,6.240000,6.500000,6.190000,6.360000,6.360000,3837700
2022-08-16,7.110000,8.610000,7.080000,8.380000,8.380000,21302900
2022-08-17,8.040000,8.230000,7.610000,7.860000,7.860000,6813600
2022-08-18,8.240000,8.260000,7.620000,7.630000,7.630000,5666600
2022-08-19,7.250000,7.339000,6.590000,6.620000,6.620000,5497200
2022-08-22,6.430000,6.640000,6.280000,6.420000,6.420000,3411700
2022-08-23,6.500000,6.720000,6.400000,6.430000,6.430000,2341200
2022-08-24,6.470000,7.115000,6.380000,6.580000,6.580000,4483900
2022-08-25,6.740000,6.870000,6.540000,6.840000,6.840000,2887900
2022-08-26,6.830000,6.850000,6.150000,6.190000,6.190000,4455700
2022-08-29,6.000000,6.365000,6.000000,6.190000,6.190000,2057600
2022-08-30,6.300000,6.300000,5.800000,5.880000,5.880000,3319700
2022-08-31,6.010000,6.048000,5.770000,5.940000,5.940000,2732200
2022-09-01,5.840000,5.860000,5.590000,5.790000,5.790000,2442600
2022-09-02,5.900000,5.900000,5.601000,5.700000,5.700000,2116600
2022-09-06,5.790000,5.800000,5.565000,5.630000,5.630000,2140000
2022-09-07,5.580000,5.660000,5.150000,5.300000,5.300000,4190000
2022-09-08,5.300000,5.360000,5.090000,5.240000,5.240000,2949700
2022-09-09,5.290000,5.490000,5.240000,5.390000,5.390000,3018200
2022-09-12,5.450000,5.925000,5.430000,5.920000,5.920000,3295400
2022-09-13,5.570000,5.750000,5.480000,5.590000,5.590000,2841400
2022-09-14,5.630000,5.960000,5.460000,5.790000,5.790000,2474700
2022-09-15,5.680000,5.980000,5.590000,5.760000,5.760000,2272800
2022-09-16,5.680000,5.680000,5.410000,5.490000,5.490000,4046500
2022-09-19,5.410000,5.510000,5.230000,5.390000,5.390000,1897200
2022-09-20,5.360000,5.420000,5.210000,5.270000,5.270000,1587400
2022-09-21,5.330000,5.520000,5.175000,5.200000,5.200000,1994200
2022-09-22,5.250000,5.250000,4.855000,4.970000,4.970000,2815000
2022-09-23,4.820000,4.903000,4.650000,4.770000,4.770000,2464100
2022-09-26,4.750000,5.030000,4.730000,4.790000,4.790000,1960900
2022-09-27,4.980000,5.050000,4.770000,4.840000,4.840000,1459900
2022-09-28,4.750000,5.120000,4.730000,5.070000,5.070000,1598700
2022-09-29,4.920000,4.990000,4.660000,4.780000,4.780000,1630100
2022-09-30,5.090000,5.500000,4.930000,5.070000,5.070000,8108900
2022-10-03,5.180000,5.310000,4.965000,5.260000,5.260000,2732100
2022-10-04,5.430000,5.980000,5.410000,5.880000,5.880000,4339500
2022-10-05,5.610000,5.790000,5.490000,5.710000,5.710000,2577600
2022-10-06,5.730000,5.920000,5.610000,5.640000,5.640000,1822400
2022-10-07,5.450000,5.530000,5.250000,5.280000,5.280000,2564300
2022-10-10,5.320000,5.340000,4.980000,5.070000,5.070000,2163200
2022-10-11,5.010000,5.060000,4.520000,4.890000,4.890000,2791900
2022-10-12,4.920000,5.055000,4.810000,5.050000,5.050000,1882900
2022-10-13,4.780000,5.200000,4.680000,5.180000,5.180000,2844500
2022-10-14,5.270000,5.335000,4.860000,4.870000,4.870000,1725400
2022-10-17,5.050000,5.256000,5.040000,5.140000,5.140000,1911600
2022-10-18,5.340000,5.390000,5.005000,5.080000,5.080000,1966500
2022-10-19,5.020000,5.080000,4.898000,5.010000,5.010000,1571500
2022-10-20,5.000000,5.250000,4.970000,5.070000,5.070000,1771200
2022-10-21,5.070000,5.150000,4.955000,5.130000,5.130000,1309700
2022-10-24,5.150000,5.150000,4.920000,5.060000,5.060000,1746500
2022-10-25,5.110000,5.479000,5.100000,5.400000,5.400000,2707200
2022-10-26,5.280000,5.600000,5.250000,5.530000,5.530000,2849100
2022-10-27,5.590000,5.740000,5.400000,5.470000,5.470000,2447500
2022-10-28,5.460000,5.700000,5.450000,5.690000,5.690000,1878400
2022-10-31,5.650000,5.935000,5.650000,5.890000,5.890000,2494000
2022-11-01,6.000000,6.090000,5.600000,5.610000,5.610000,2143400
2022-11-02,5.630000,5.705000,5.325000,5.330000,5.330000,1868300
2022-11-03,5.320000,5.400000,5.150000,5.160000,5.160000,1658300
2022-11-04,5.350000,5.370000,5.020000,5.160000,5.160000,2237700
2022-11-07,5.210000,5.280000,5.064000,5.270000,5.270000,1461400
2022-11-08,5.300000,5.310000,4.930000,4.960000,4.960000,3762100
2022-11-09,5.000000,5.000000,4.610000,4.610000,4.610000,3297900
2022-11-10,5.060000,5.560000,5.060000,5.560000,5.560000,4050800
2022-11-11,5.520000,5.930000,5.370000,5.830000,5.830000,3027400
2022-11-14,5.780000,6.080000,5.640000,5.990000,5.990000,3930500
2022-11-15,5.820000,6.270000,5.470000,5.650000,5.650000,6816900
2022-11-16,5.600000,5.630000,5.200000,5.250000,5.250000,2695800
2022-11-17,5.000000,5.100000,4.800000,4.910000,4.910000,5582500
2022-11-18,5.070000,5.070000,4.830000,4.920000,4.920000,3034500
2022-11-21,4.940000,4.940000,4.750000,4.800000,4.800000,2345600
2022-11-22,4.870000,4.890000,4.740000,4.850000,4.850000,1689300
2022-11-23,4.920000,4.990000,4.830000,4.980000,4.980000,2242200
2022-11-25,4.950000,5.010000,4.910000,4.910000,4.910000,756700
2022-11-28,4.880000,5.020000,4.850000,4.940000,4.940000,1998900
2022-11-29,4.990000,5.000000,4.810000,4.830000,4.830000,1631500
2022-11-30,4.910000,5.160000,4.790000,5.160000,5.160000,3408600
2022-12-01,5.120000,5.260000,4.950000,4.960000,4.960000,2318800
2022-12-02,4.850000,4.980000,4.745000,4.940000,4.940000,2879200
2022-12-05,4.860000,4.900000,4.610000,4.650000,4.650000,3261300
2022-12-06,4.680000,4.710000,4.330000,4.350000,4.350000,3876800
2022-12-07,4.370000,4.440000,4.312000,4.350000,4.350000,2317300
2022-12-08,4.450000,4.690000,4.345000,4.620000,4.620000,2050700
2022-12-09,4.590000,4.680000,4.480000,4.480000,4.480000,1616300
2022-12-12,4.430000,4.490000,4.375000,4.470000,4.470000,2150300
2022-12-13,4.700000,4.755000,4.270000,4.320000,4.320000,3858800
2022-12-14,4.370000,4.505000,4.170000,4.230000,4.230000,3240600
2022-12-15,4.160000,4.200000,3.880000,3.910000,3.910000,5457100
2022-12-16,3.960000,3.970000,3.775000,3.860000,3.860000,4226300
2022-12-19,3.870000,3.910000,3.640000,3.700000,3.700000,3166000
2022-12-20,3.700000,3.810000,3.625000,3.710000,3.710000,2835700
2022-12-21,3.770000,3.830000,3.660000,3.690000,3.690000,2052700
2022-12-22,3.620000,3.635000,3.360000,3.370000,3.370000,5613300
2022-12-23,3.390000,3.400000,3.270000,3.300000,3.300000,4517900
